id,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real,gap,launched_parsed,deadline_parsed
4465,Dysfunctional Families Card Game,Tabletop Games,Games,USD,2016-07-13,1300.0,2016-06-14 16:56:54,996.0,failed,35,US,626.0,996.0,1300.0,674.0,2016-06-14 16:56:54,2016-07-13 00:00:00
4466,WEINLAND the band | the record,Music,Music,USD,2011-05-11,8000.0,2011-02-22 23:58:17,13030.0,successful,197,US,13030.0,13030.0,8000.0,-5030.0,2011-02-22 23:58:17,2011-05-11 00:00:00
4467,Mermaster,Conceptual Art,Art,USD,2014-10-05,15000.0,2014-08-06 02:08:45,50.0,failed,2,US,50.0,50.0,15000.0,14950.0,2014-08-06 02:08:45,2014-10-05 00:00:00
4468,Focusography Magazine,Journalism,Journalism,USD,2012-02-17,1000.0,2012-01-24 08:04:22,136.0,failed,7,US,136.0,136.0,1000.0,864.0,2012-01-24 08:04:22,2012-02-17 00:00:00
4469,Supplies for Sunsparrow Shirts,Apparel,Fashion,USD,2016-09-27,1500.0,2016-07-29 20:19:35,21.0,failed,2,US,0.0,21.0,1500.0,1500.0,2016-07-29 20:19:35,2016-09-27 00:00:00
4470,El sulfato anatomico 2,Comedy,Film & Video,EUR,2016-07-02,20000.0,2016-05-03 13:52:55,1.0,failed,1,ES,1.15,1.11,22140.06,19998.85,2016-05-03 13:52:55,2016-07-02 00:00:00
4471,Bears of the Chilcotin,Photobooks,Photography,CAD,2016-10-25,6250.0,2016-09-25 20:34:47,721.0,failed,13,CA,76.02,538.5,4668.01,6173.98,2016-09-25 20:34:47,2016-10-25 00:00:00
4472,Sculpture/Performance for Fire Island Artist Residency,Sculpture,Art,USD,2012-07-16,500.0,2012-06-27 23:45:44,500.0,successful,7,US,500.0,500.0,500.0,0.0,2012-06-27 23:45:44,2012-07-16 00:00:00
4473,"Jimmy Anderson's Casual Gourmet, Staunton, Virginia",Food,Food,USD,2013-04-04,22000.0,2013-03-05 00:05:39,1572.0,failed,25,US,1572.0,1572.0,22000.0,20428.0,2013-03-05 00:05:39,2013-04-04 00:00:00
4474,Iron Mask Miniatures Dwarf Musketeers,Tabletop Games,Games,USD,2013-08-05,8000.0,2013-07-06 09:24:15,12776.75,successful,114,US,12776.75,12776.75,8000.0,-4776.75,2013-07-06 09:24:15,2013-08-05 00:00:00
4475,New Britney Christian EP,Music,Music,USD,2012-10-02,15000.0,2012-09-02 22:52:01,15467.0,successful,153,US,15467.0,15467.0,15000.0,-467.0,2012-09-02 22:52:01,2012-10-02 00:00:00
4476,ANASARCA - SURVIVAL MODE,Metal,Music,EUR,2017-02-27,5400.0,2016-12-30 19:18:19,1901.0,canceled,63,DE,376.4,2008.41,5705.11,5023.6,2016-12-30 19:18:19,2017-02-27 00:00:00
4477,Savor The Chill,Food,Food,USD,2012-10-02,9500.0,2012-08-28 02:00:37,636.0,failed,20,US,636.0,636.0,9500.0,8864.0,2012-08-28 02:00:37,2012-10-02 00:00:00
4478,Garlic+Heat= A garlic forward hot sauce looking to grow.,Food,Food,USD,2013-01-26,1500.0,2012-12-27 00:38:05,6897.22,successful,374,US,6897.22,6897.22,1500.0,-5397.22,2012-12-27 00:38:05,2013-01-26 00:00:00
4479,Social eCards - The Greeting Card... Reinvented.,Apps,Technology,USD,2014-08-15,50000.0,2014-06-17 20:55:29,13.44,failed,2,US,13.44,13.44,50000.0,49986.56,2014-06-17 20:55:29,2014-08-15 00:00:00
4480,Raid! Pirate's Plunder,Tabletop Games,Games,USD,2014-05-11,11000.0,2014-04-12 00:00:51,4590.18,failed,147,US,4590.18,4590.18,11000.0,6409.82,2014-04-12 00:00:51,2014-05-11 00:00:00
4481,WHAT THE SEA GIVES ME,Film & Video,Film & Video,USD,2012-10-21,9000.0,2012-09-19 15:11:59,16000.01,successful,170,US,16000.01,16000.01,9000.0,-7000.01,2012-09-19 15:11:59,2012-10-21 00:00:00
4482,Bambi Lashes: The Ethnicity Lash that Enhances Eye Shapes,Fashion,Fashion,SGD,2017-03-16,2000.0,2017-02-07 12:29:24,2095.0,successful,42,SG,1464.79,1494.08,1426.33,535.21,2017-02-07 12:29:24,2017-03-16 00:00:00
4483,Artist Across America Rolling Studio,Crafts,Crafts,USD,2016-01-01,6000.0,2015-12-10 05:24:55,10.0,failed,1,US,10.0,10.0,6000.0,5990.0,2015-12-10 05:24:55,2016-01-01 00:00:00
4484,Squidstrap LLC looking for backing in time of rapid Growth,Product Design,Design,USD,2015-04-16,15000.0,2015-02-15 19:41:05,205.0,canceled,8,US,205.0,205.0,15000.0,14795.0,2015-02-15 19:41:05,2015-04-16 00:00:00
4485,Custom 57 Chevy Drum Set,Product Design,Design,USD,2014-11-29,15719.0,2014-10-16 00:07:29,2.0,failed,2,US,2.0,2.0,15719.0,15717.0,2014-10-16 00:07:29,2014-11-29 00:00:00
4486,Dia De Las Muertos  / Bankkys first solo show,Painting,Art,USD,2013-09-22,6800.0,2013-08-23 23:57:18,75.0,failed,2,US,75.0,75.0,6800.0,6725.0,2013-08-23 23:57:18,2013-09-22 00:00:00
4487,One Strings Hi Tech Italian Sport Brand,Fashion,Fashion,EUR,2017-05-16,20000.0,2017-04-16 19:54:58,134.0,canceled,1,IT,168.75,149.8,22358.11,19831.25,2017-04-16 19:54:58,2017-05-16 00:00:00
4488,The Immortals,Young Adult,Publishing,USD,2014-08-29,5000.0,2014-07-30 11:11:38,0.0,failed,0,US,0.0,0.0,5000.0,5000.0,2014-07-30 11:11:38,2014-08-29 00:00:00
4489,The Cocaine Song - Awareness Campaign,Film & Video,Film & Video,USD,2011-09-18,2500.0,2011-07-20 20:00:21,60.0,failed,3,US,60.0,60.0,2500.0,2440.0,2011-07-20 20:00:21,2011-09-18 00:00:00
4490,Friday the 13th: The Game,Video Games,Games,USD,2015-11-14,700000.0,2015-10-13 17:33:32,823704.2,successful,12218,US,823704.2,823704.2,700000.0,-123704.19999999995,2015-10-13 17:33:32,2015-11-14 00:00:00
4491,Artist Residency In France 2016,Painting,Art,CAD,2016-02-09,5000.0,2016-01-23 19:51:12,240.0,failed,5,CA,167.73,172.38,3591.18,4832.27,2016-01-23 19:51:12,2016-02-09 00:00:00
4492,"My Kleine: Sleep aid, cuddle friend, and kid comforter.",Design,Design,EUR,2015-09-11,825.0,2015-07-28 09:25:44,160.0,failed,6,DE,176.04,180.29,929.61,648.96,2015-07-28 09:25:44,2015-09-11 00:00:00
4493,Super Mario 64 Inspired Video Game For IOS And Android.,Mobile Games,Games,CAD,2017-06-09,25000.0,2017-04-10 03:55:03,45.0,canceled,3,CA,33.56,33.31,18506.18,24966.44,2017-04-10 03:55:03,2017-06-09 00:00:00
4494,Listen and Capture - An Interactive iBook Textbook,Nonfiction,Publishing,USD,2013-02-17,9800.0,2013-01-03 18:37:32,30.0,failed,1,US,30.0,30.0,9800.0,9770.0,2013-01-03 18:37:32,2013-02-17 00:00:00
4495,GrannyMon,Web,Technology,NZD,2015-05-03,500.0,2015-04-03 04:33:26,150.0,failed,5,NZ,112.14,111.57,371.91,387.86,2015-04-03 04:33:26,2015-05-03 00:00:00
4496,Adventure Second Prime: Anime Novel,Fiction,Publishing,USD,2013-06-29,800.0,2013-05-30 23:51:05,20.0,failed,1,US,20.0,20.0,800.0,780.0,2013-05-30 23:51:05,2013-06-29 00:00:00
4497,Sammy Arriaga's 1st Album :) (Canceled),Country & Folk,Music,USD,2011-11-08,1000.0,2011-09-24 00:35:26,0.0,canceled,0,US,0.0,0.0,1000.0,1000.0,2011-09-24 00:35:26,2011-11-08 00:00:00
4498,Sawomambo Educational Center and Moringa Trees,Food,Food,USD,2013-12-13,68000.0,2013-10-21 03:05:09,4447.55,failed,17,US,4447.55,4447.55,68000.0,63552.45,2013-10-21 03:05:09,2013-12-13 00:00:00
4499,The World's Strongest Bootlaces - Guaranteed For Life,Product Design,Design,USD,2016-09-07,3300.0,2016-07-29 20:53:48,10606.16,successful,279,US,775.0,10606.16,3300.0,2525.0,2016-07-29 20:53:48,2016-09-07 00:00:00
4500,From Kansas City to Kinshasa - Musical Collaboration CD,Music,Music,USD,2011-07-13,10000.0,2011-06-13 16:13:23,100.0,failed,1,US,100.0,100.0,10000.0,9900.0,2011-06-13 16:13:23,2011-07-13 00:00:00
4501,HoloGram Kit for your Smart Phone,Gadgets,Technology,SEK,2017-11-29,277777.0,2017-10-20 17:58:29,1466.0,failed,10,SE,71.0,175.13,33184.04,277706.0,2017-10-20 17:58:29,2017-11-29 00:00:00
4502,Botanical sleep fragrance by Aromaflage,Product Design,Design,USD,2016-01-08,25000.0,2015-12-07 00:20:03,6472.0,failed,103,US,6472.0,6472.0,25000.0,18528.0,2015-12-07 00:20:03,2016-01-08 00:00:00
4503,Sheridan College: VMA Year End Show Fund,Design,Design,CAD,2015-11-04,500.0,2015-10-08 22:51:34,980.0,successful,25,CA,751.67,742.37,378.76,-251.66999999999996,2015-10-08 22:51:34,2015-11-04 00:00:00
4504,A Chess Player,Shorts,Film & Video,USD,2012-12-17,7500.0,2012-11-16 20:55:25,9164.01,successful,112,US,9164.01,9164.01,7500.0,-1664.0100000000002,2012-11-16 20:55:25,2012-12-17 00:00:00
4505,Rakiura: A joint project with Auckland Symphony Orchestra,Photography,Photography,NZD,2014-09-19,11400.0,2014-08-30 01:34:40,11944.0,successful,91,NZ,10022.14,9725.59,9282.63,1377.8600000000006,2014-08-30 01:34:40,2014-09-19 00:00:00
4506,Zombieland Austria - Will you survive? (Canceled),Live Games,Games,EUR,2016-04-22,45000.0,2016-03-08 19:55:43,335.0,canceled,4,AT,368.16,377.31,50683.67,44631.84,2016-03-08 19:55:43,2016-04-22 00:00:00
4507,Startself Planner: Make A Change and Live the Life You Dream,Product Design,Design,SGD,2017-09-17,10000.0,2017-08-18 17:06:45,473.0,failed,22,SG,52.82,351.54,7432.18,9947.18,2017-08-18 17:06:45,2017-09-17 00:00:00
4508,PlayLab's Peep Show,Sculpture,Art,USD,2010-06-01,1200.0,2010-04-28 08:59:14,1278.91,successful,33,US,1278.91,1278.91,1200.0,-78.91000000000008,2010-04-28 08:59:14,2010-06-01 00:00:00
4509,LUUM - there is more than one face to this bag,Product Design,Design,USD,2013-07-07,20000.0,2013-05-28 16:00:16,4510.0,failed,46,US,4510.0,4510.0,20000.0,15490.0,2013-05-28 16:00:16,2013-07-07 00:00:00
4510,Doodles Homme: Art Driven Menswear Made in Los Angeles,Fashion,Fashion,USD,2013-07-06,20000.0,2013-06-06 03:48:05,4688.0,failed,54,US,4688.0,4688.0,20000.0,15312.0,2013-06-06 03:48:05,2013-07-06 00:00:00
4511,Out There,Narrative Film,Film & Video,CAD,2014-05-08,4000.0,2014-03-09 00:30:09,4500.21,successful,70,CA,4090.95,4155.32,3693.44,-90.94999999999982,2014-03-09 00:30:09,2014-05-08 00:00:00
4512,Kevin's Coasters - Magnetic Madness,Product Design,Design,GBP,2015-06-23,6000.0,2015-05-19 18:45:57,6186.0,successful,182,GB,9721.72,9728.4,9435.89,-3721.7199999999993,2015-05-19 18:45:57,2015-06-23 00:00:00
4513,Z Minus,Film & Video,Film & Video,USD,2012-08-17,80.0,2012-07-18 17:45:03,1511.49,successful,79,US,1511.49,1511.49,80.0,-1431.49,2012-07-18 17:45:03,2012-08-17 00:00:00
4514,Organic Dates and Papaya New Plantation,Farms,Food,USD,2017-02-15,800000.0,2016-12-17 18:41:59,12.0,canceled,2,US,1.0,12.0,800000.0,799999.0,2016-12-17 18:41:59,2017-02-15 00:00:00
4515,Buy It Now! :The Quest To Not Find Something,Documentary,Film & Video,USD,2016-04-19,14836.0,2016-03-21 16:38:38,33.0,failed,3,US,33.0,33.0,14836.0,14803.0,2016-03-21 16:38:38,2016-04-19 00:00:00
4516,Alpha - The World's Best Keychain.,Fashion,Fashion,USD,2014-01-14,5000.0,2013-12-14 00:40:47,12506.01,successful,477,US,12506.01,12506.01,5000.0,-7506.01,2013-12-14 00:40:47,2014-01-14 00:00:00
4517,"Travel, Romance & Monsters",Blues,Music,USD,2016-06-04,2300.0,2016-05-03 22:46:24,240.0,failed,10,US,240.0,240.0,2300.0,2060.0,2016-05-03 22:46:24,2016-06-04 00:00:00
4518,The Paper Tiger Chase – L.A. Courtroom Art by Mary Chaney,Art Books,Publishing,USD,2015-12-21,8500.0,2015-11-24 13:41:08,227.0,canceled,7,US,227.0,227.0,8500.0,8273.0,2015-11-24 13:41:08,2015-12-21 00:00:00
4519,Visage (Psychological horror game),Video Games,Games,CAD,2016-03-12,35000.0,2016-01-27 19:46:47,120129.0,successful,3214,CA,84260.96,92634.95,26989.51,-49260.96000000001,2016-01-27 19:46:47,2016-03-12 00:00:00
4520,Help ArtShack Brooklyn Expand Our Ceramics Studio,Ceramics,Art,USD,2016-05-22,16000.0,2016-04-22 20:02:19,17486.0,successful,140,US,17486.0,17486.0,16000.0,-1486.0,2016-04-22 20:02:19,2016-05-22 00:00:00
4521,WILLOWBROOK,Shorts,Film & Video,USD,2011-11-05,5000.0,2011-09-06 22:10:58,5266.0,successful,68,US,5266.0,5266.0,5000.0,-266.0,2011-09-06 22:10:58,2011-11-05 00:00:00
4522,Jammin With Jen Awareness Project!,Accessories,Fashion,USD,2014-10-31,1000.0,2014-09-26 00:09:12,1.0,failed,1,US,1.0,1.0,1000.0,999.0,2014-09-26 00:09:12,2014-10-31 00:00:00
4523,Awesome Gloves for Typing at a Keyboard with Cold Hands,Crafts,Crafts,USD,2016-09-15,2500.0,2016-08-16 17:27:27,403.0,failed,20,US,105.0,403.0,2500.0,2395.0,2016-08-16 17:27:27,2016-09-15 00:00:00
4524,Skrub™ Cleaning System,Product Design,Design,USD,2015-10-01,45000.0,2015-08-19 21:41:19,4450.0,failed,48,US,4450.0,4450.0,45000.0,40550.0,2015-08-19 21:41:19,2015-10-01 00:00:00
4525,European Experience - Urban Sketching and Photography,Art,Art,USD,2014-02-25,500.0,2014-01-17 22:13:09,595.0,successful,11,US,595.0,595.0,500.0,-95.0,2014-01-17 22:13:09,2014-02-25 00:00:00
4526,Notes From The Bored Walk,Poetry,Publishing,USD,2013-02-02,400.0,2013-01-03 01:01:01,577.11,successful,35,US,577.11,577.11,400.0,-177.11,2013-01-03 01:01:01,2013-02-02 00:00:00
4527,GROND Obberoth's Reign Book Two..,Comics,Comics,USD,2016-12-11,2400.0,2016-11-21 02:22:37,2412.0,successful,61,US,354.0,2412.0,2400.0,2046.0,2016-11-21 02:22:37,2016-12-11 00:00:00
4528,The Old No 5s Road to 2014 The International Blues Challenge,Music,Music,USD,2014-01-20,1000.0,2014-01-08 19:51:59,1060.0,successful,9,US,1060.0,1060.0,1000.0,-60.0,2014-01-08 19:51:59,2014-01-20 00:00:00
4529,Black fire upon us,Fiction,Publishing,USD,2015-02-15,500.0,2015-01-26 23:01:57,1.0,failed,1,US,1.0,1.0,500.0,499.0,2015-01-26 23:01:57,2015-02-15 00:00:00
4530,Help Us Make a Film! (Canceled),Shorts,Film & Video,USD,2010-08-03,1500.0,2010-05-06 22:15:16,0.0,canceled,0,US,0.0,0.0,1500.0,1500.0,2010-05-06 22:15:16,2010-08-03 00:00:00
4531,Horror First Person/Zombie Game,Video Games,Games,USD,2014-07-04,30000.0,2014-06-04 18:33:06,3.0,failed,3,US,3.0,3.0,30000.0,29997.0,2014-06-04 18:33:06,2014-07-04 00:00:00
4532,The UpCycle Cage - Leather Bicycle Accessories,Product Design,Design,USD,2015-07-16,3500.0,2015-06-15 18:18:43,3630.0,successful,40,US,3630.0,3630.0,3500.0,-130.0,2015-06-15 18:18:43,2015-07-16 00:00:00
4533,Public Player Versus Player Arena (Canceled),Games,Games,USD,2015-11-16,5000.0,2015-09-22 23:35:51,0.0,canceled,0,US,0.0,0.0,5000.0,5000.0,2015-09-22 23:35:51,2015-11-16 00:00:00
4534,Titanium Watch with S.I.T. & Holistic Properties,Wearables,Technology,USD,2016-07-14,18000.0,2016-06-14 16:08:57,1102.0,canceled,9,US,1102.0,1102.0,18000.0,16898.0,2016-06-14 16:08:57,2016-07-14 00:00:00
4535,Injectalever,Product Design,Design,USD,2014-04-30,16000.0,2014-03-31 15:29:44,437.0,failed,13,US,437.0,437.0,16000.0,15563.0,2014-03-31 15:29:44,2014-04-30 00:00:00
4536,Recrafted Furniture brick and mortar shop,Design,Design,USD,2017-10-16,10000.0,2017-09-01 03:03:41,27.0,failed,1,US,27.0,27.0,10000.0,9973.0,2017-09-01 03:03:41,2017-10-16 00:00:00
4537,Check Your Six Spring 2013 Collection,Fashion,Fashion,USD,2012-08-09,4000.0,2012-06-25 20:39:40,125.0,failed,3,US,125.0,125.0,4000.0,3875.0,2012-06-25 20:39:40,2012-08-09 00:00:00
4538,Leave the Bitch: A Man's Handbook to Divorce.  E-Book,Nonfiction,Publishing,USD,2015-03-05,8000.0,2015-02-03 16:22:36,0.0,failed,0,US,0.0,0.0,8000.0,8000.0,2015-02-03 16:22:36,2015-03-05 00:00:00
4539,"O Southern, Where Art Thou? Portland Food Cart",Food,Food,USD,2011-11-25,4000.0,2011-09-26 02:03:05,4091.55,successful,42,US,4091.55,4091.55,4000.0,-91.55000000000018,2011-09-26 02:03:05,2011-11-25 00:00:00
4540,MUCH ADO ABOUT NOTHING PRODUCTION,Theater,Theater,USD,2014-03-24,1500.0,2014-03-03 23:27:07,2000.0,successful,27,US,2000.0,2000.0,1500.0,-500.0,2014-03-03 23:27:07,2014-03-24 00:00:00
4541,Van of the Fans - A Turtle Island Quest for a Van,Music,Music,USD,2016-07-29,5000.0,2016-06-29 19:36:21,5236.0,successful,57,US,5000.0,5236.0,5000.0,0.0,2016-06-29 19:36:21,2016-07-29 00:00:00
4542,Ages of Astrophotography,Nonfiction,Publishing,GBP,2016-10-22,5800.0,2016-09-22 10:36:42,1098.0,failed,11,GB,149.34,1333.88,7046.02,5650.66,2016-09-22 10:36:42,2016-10-22 00:00:00
4543,1 Pinback Button Gallery,Crafts,Crafts,USD,2011-07-03,1000.0,2011-06-03 05:45:08,1279.77,successful,47,US,1279.77,1279.77,1000.0,-279.77,2011-06-03 05:45:08,2011-07-03 00:00:00
4544,Lost Hope - Animated Scifi Comedy (Canceled),Animation,Film & Video,CAD,2016-04-30,30000.0,2016-03-01 18:17:49,9606.0,canceled,177,CA,7099.3,7458.65,23293.73,22900.7,2016-03-01 18:17:49,2016-04-30 00:00:00
4545,SpeedX Unicorn | smart road bike with built-in power meter,Technology,Technology,USD,2017-02-07,50000.0,2017-01-03 13:57:58,636683.0,successful,200,US,527661.0,636683.0,50000.0,-477661.0,2017-01-03 13:57:58,2017-02-07 00:00:00
4546,Impenetrable Wall,Shorts,Film & Video,USD,2012-07-03,2000.0,2012-06-03 13:32:18,510.0,failed,18,US,510.0,510.0,2000.0,1490.0,2012-06-03 13:32:18,2012-07-03 00:00:00
4547,This Year Funk,Dance,Dance,USD,2015-05-20,400.0,2015-05-05 00:28:56,0.0,failed,0,US,0.0,0.0,400.0,400.0,2015-05-05 00:28:56,2015-05-20 00:00:00
4548,Walking on Glass (Poetry from a Bipolar Survivor),Poetry,Publishing,USD,2012-07-19,1200.0,2012-06-19 04:44:24,50.0,failed,1,US,50.0,50.0,1200.0,1150.0,2012-06-19 04:44:24,2012-07-19 00:00:00
4549,Elias and the Error || HELP YOURSELF album release,Indie Rock,Music,USD,2013-03-14,1500.0,2013-02-12 03:04:21,1650.0,successful,40,US,1650.0,1650.0,1500.0,-150.0,2013-02-12 03:04:21,2013-03-14 00:00:00
4550,"M-Jewelry - A Professional UV-LED, Wireless DLP 3D Printer",3D Printing,Technology,USD,2016-11-16,50000.0,2016-10-17 17:08:32,146059.0,successful,75,US,1999.0,146059.0,50000.0,48001.0,2016-10-17 17:08:32,2016-11-16 00:00:00
4551,Sub Rosa,Shorts,Film & Video,USD,2013-02-25,5000.0,2012-12-27 03:39:49,5000.0,successful,30,US,5000.0,5000.0,5000.0,0.0,2012-12-27 03:39:49,2013-02-25 00:00:00
4552,The Executioner's Mask,Art,Art,USD,2014-04-27,1000.0,2014-03-27 23:03:00,1554.52,successful,52,US,1554.52,1554.52,1000.0,-554.52,2014-03-27 23:03:00,2014-04-27 00:00:00
4553,Konfident Dance Studio,Spaces,Dance,USD,2016-11-27,40000.0,2016-10-28 17:16:52,10.0,failed,1,US,0.0,10.0,40000.0,40000.0,2016-10-28 17:16:52,2016-11-27 00:00:00
4554,The Lord of Shadows,Fiction,Publishing,USD,2013-07-17,1000.0,2013-06-04 18:20:04,35.0,failed,2,US,35.0,35.0,1000.0,965.0,2013-06-04 18:20:04,2013-07-17 00:00:00
4555,"Nettuno & Mercurio, first automatic Aged in Italy watch",Product Design,Design,EUR,2016-11-14,20000.0,2016-09-15 15:10:58,43674.0,successful,113,IT,4661.99,46421.21,21258.05,15338.01,2016-09-15 15:10:58,2016-11-14 00:00:00
4556,Tixxar: The Deceased patients notification interoperability,Technology,Technology,USD,2016-05-30,150000.0,2016-04-30 00:40:20,1.0,failed,1,US,1.0,1.0,150000.0,149999.0,2016-04-30 00:40:20,2016-05-30 00:00:00
4557,AfroPuff's Playhouse,Theater,Theater,USD,2010-06-21,1500.0,2010-06-02 09:12:15,0.0,failed,0,US,0.0,0.0,1500.0,1500.0,2010-06-02 09:12:15,2010-06-21 00:00:00
4558,Little Evil Genius,Children's Books,Publishing,USD,2014-02-14,500.0,2014-01-15 22:00:32,1925.0,successful,77,US,1925.0,1925.0,500.0,-1425.0,2014-01-15 22:00:32,2014-02-14 00:00:00
4559,21st CENTURY KUMBH - A limited edition photography book,Photography,Photography,GBP,2013-12-20,25000.0,2013-11-19 17:35:46,3140.0,failed,32,GB,5062.49,5136.17,40893.11,19937.510000000002,2013-11-19 17:35:46,2013-12-20 00:00:00
4560,Let's Laugh At Trigonometry,Academic,Publishing,CAD,2016-02-28,10000.0,2015-12-30 15:24:39,120.0,failed,2,CA,86.51,89.45,7453.79,9913.49,2015-12-30 15:24:39,2016-02-28 00:00:00
4561,teakopia- the first lifetime hammock,Product Design,Design,USD,2014-10-26,10000.0,2014-09-26 02:03:55,4396.0,failed,13,US,4396.0,4396.0,10000.0,5604.0,2014-09-26 02:03:55,2014-10-26 00:00:00
4562,Get Your Dance On at Urban Zen! (Canceled),Dance,Dance,USD,2011-01-27,3000.0,2011-01-08 23:07:53,0.0,canceled,0,US,0.0,0.0,3000.0,3000.0,2011-01-08 23:07:53,2011-01-27 00:00:00
4563,Let's Heal the World with Good Food!,Publishing,Publishing,USD,2013-05-18,7500.0,2013-04-27 02:00:53,260.0,failed,10,US,260.0,260.0,7500.0,7240.0,2013-04-27 02:00:53,2013-05-18 00:00:00
4564,Clubluk App. Combining the best of internet & social dating.,Apps,Technology,GBP,2017-12-25,10000.0,2017-11-25 18:25:08,0.0,failed,0,GB,0.0,0.0,13517.35,10000.0,2017-11-25 18:25:08,2017-12-25 00:00:00
4565,The Things  We Do. A Short Film created by Megan Corry,Shorts,Film & Video,USD,2015-03-27,3000.0,2015-02-25 19:58:03,3035.0,successful,34,US,3035.0,3035.0,3000.0,-35.0,2015-02-25 19:58:03,2015-03-27 00:00:00
4566,The Desire to Change His Bed,Fiction,Publishing,USD,2015-05-07,750.0,2015-04-06 07:29:20,32.0,failed,1,US,32.0,32.0,750.0,718.0,2015-04-06 07:29:20,2015-05-07 00:00:00
4567,SOLID GOLD YOGI,Spaces,Dance,USD,2017-09-21,5000.0,2017-09-05 21:36:54,5886.0,successful,65,US,0.0,5886.0,5000.0,5000.0,2017-09-05 21:36:54,2017-09-21 00:00:00
4568,Fantasy MDF Tabletop Building Terrain,Tabletop Games,Games,DKK,2017-11-05,10000.0,2017-10-13 08:58:55,11670.0,successful,53,DK,578.28,1827.49,1565.97,9421.72,2017-10-13 08:58:55,2017-11-05 00:00:00
4569,An Irish Circus,Performance Art,Art,USD,2013-03-10,5000.0,2013-01-09 23:55:55,5678.79,successful,70,US,5678.79,5678.79,5000.0,-678.79,2013-01-09 23:55:55,2013-03-10 00:00:00
4570,The Vegan Roadie WEB SERIES: Season 2,Vegan,Food,USD,2016-03-03,32000.0,2016-02-02 16:01:04,35106.0,successful,299,US,35106.0,35106.0,32000.0,-3106.0,2016-02-02 16:01:04,2016-03-03 00:00:00
4571,Joe White My Documentary,Documentary,Film & Video,USD,2014-02-03,1300.0,2014-01-04 04:00:20,1300.0,successful,28,US,1300.0,1300.0,1300.0,0.0,2014-01-04 04:00:20,2014-02-03 00:00:00
4572,The Adventures of Kitty Zombie,Shorts,Film & Video,USD,2013-12-01,15000.0,2013-10-02 00:34:45,15355.22,successful,198,US,15355.22,15355.22,15000.0,-355.21999999999935,2013-10-02 00:34:45,2013-12-01 00:00:00
4573,K.I.A to TeamBackPack Auditions,Hip-Hop,Music,AUD,2016-06-10,1100.0,2016-05-05 05:46:04,1100.0,successful,1,AU,847.65,814.09,814.09,252.35000000000002,2016-05-05 05:46:04,2016-06-10 00:00:00
4574,Sefiros - Dither: New Album Release,Electronic Music,Music,GBP,2014-02-15,2000.0,2014-01-16 12:49:23,2174.0,successful,105,GB,3569.18,3625.93,3335.72,-1569.1799999999998,2014-01-16 12:49:23,2014-02-15 00:00:00
4575,Lest Our Passage Be Forgotten & Other Stories,Fiction,Publishing,USD,2013-01-11,1000.0,2012-12-03 23:57:35,5729.5,successful,249,US,5729.5,5729.5,1000.0,-4729.5,2012-12-03 23:57:35,2013-01-11 00:00:00
4576,SIXtoEIGHT Exhibit - Surfing Through Life - Clark Takashima,Painting,Art,USD,2012-04-30,20000.0,2012-03-31 13:43:12,295.0,failed,6,US,295.0,295.0,20000.0,19705.0,2012-03-31 13:43:12,2012-04-30 00:00:00
4577,12 Month Residency,Conceptual Art,Art,USD,2012-10-09,4500.0,2012-08-10 19:01:47,2026.0,failed,25,US,2026.0,2026.0,4500.0,2474.0,2012-08-10 19:01:47,2012-10-09 00:00:00
4578,Battlemap Layers - Peel and Stick Game Tiles & Objects,Tabletop Games,Games,USD,2016-03-25,5000.0,2016-02-19 19:50:02,6577.0,successful,48,US,6577.0,6577.0,5000.0,-1577.0,2016-02-19 19:50:02,2016-03-25 00:00:00
4579,Help the Beatsie Boy make Hip Hop History Most Raps on Album,Hip-Hop,Music,USD,2012-02-12,4024.0,2012-01-12 07:00:31,15.0,failed,1,US,15.0,15.0,4024.0,4009.0,2012-01-12 07:00:31,2012-02-12 00:00:00
